time,demand
742,1.248
743,2.116
744,1.776
745,0.794
746,0.934
747,0.627
748,0.556
749,0.612
750,0.636
751,0.615
752,0.629
753,0.736
754,0.731
755,1.154
756,1.194
757,0.801
758,0.769
759,0.703
760,0.699
761,0.917
762,1.074
763,0.903
764,0.943
765,1.096
766,1.059
767,0.936
768,0.995
769,0.790
770,0.734
771,0.664
772,0.670
773,0.558
774,0.543
775,0.635
776,0.696
777,0.980
778,1.345
779,1.158
780,0.859
781,0.760
782,1.947
783,4.514
784,4.014
785,4.865
786,3.978
787,2.498
788,1.933
789,1.779
790,0.893
791,1.164
792,0.933
793,1.053
794,0.969
795,0.659
796,0.643
797,0.573
798,0.648
799,0.640
800,0.589
801,0.830
802,1.122
803,1.720
804,0.972
805,0.783
806,0.891
807,0.925
808,0.877
809,0.749
810,0.623
811,0.517
812,0.539
813,0.595
814,0.628
815,0.906
816,0.855
817,0.866
818,1.035
819,0.970
820,0.658
821,0.508
822,0.520
823,0.519
824,0.524
825,0.737
826,0.737
827,0.955
828,0.599
829,0.764
830,0.910
831,1.433
832,1.228
833,0.857
834,0.811
835,0.630
836,0.637
837,0.679
838,0.734
839,0.753
840,1.274
841,0.915
842,0.579
843,0.470
844,0.523
845,0.542
846,0.505
847,0.467
848,0.576
849,0.834
850,1.006
851,1.623
852,0.950
853,0.901
854,0.960
855,0.856
856,0.885
857,0.793
858,0.617
859,0.563
860,0.682
861,0.689
862,0.814
863,0.968
864,0.992
865,0.833
866,0.795
867,0.493
868,0.431
869,0.497
870,0.491
871,0.430
872,0.431
873,0.755
874,1.110
875,0.919
876,0.900
877,0.723
878,0.953
879,0.901
880,1.397
881,0.971
882,0.980
883,0.806
884,0.911
885,1.010
886,1.309
887,1.392
888,0.864
889,0.770
890,0.608
891,0.579
892,0.615
893,0.588
894,0.518
895,0.587
896,0.595
897,0.551
898,0.614
899,1.308
900,1.288
901,1.256
902,1.388
903,1.216
904,1.219
905,1.314
906,1.067
907,2.025
908,2.613
909,1.685
910,1.522
911,1.217
912,0.971
913,0.818
914,0.591
915,0.440
916,0.505
917,0.474
918,0.409
919,0.483
920,0.479
921,0.512
922,1.184
923,0.841
924,1.103
925,0.776
926,0.890
927,0.924
928,0.880
929,0.663
930,0.496
931,0.443
932,0.480
933,0.481
934,0.401
935,0.389
936,0.427
937,0.323
938,0.331
939,0.313
940,0.322
941,0.333
942,0.306
943,0.308
944,0.279
945,0.547
946,0.779
947,1.127
948,2.096
949,0.833
950,0.756
951,0.790
952,0.757
953,0.573
954,0.488
955,0.595
956,0.420
957,0.527
958,0.381
959,0.411
960,0.404
961,0.314
962,0.333
963,0.378
964,0.506
965,0.326
966,0.320
967,0.275
968,0.249
969,0.583
970,0.826
971,1.373
972,0.727
973,0.654
974,0.846
975,0.757
976,0.637
977,0.439
978,0.330
979,0.290
980,0.314
981,0.512
982,0.531
983,0.486
984,0.420
985,0.323
986,0.341
987,0.300
988,0.256
989,0.309
990,0.315
991,0.275
992,0.241
993,0.625
994,0.970
995,0.607
996,0.298
997,0.621
998,0.804
999,0.839
1000,0.767
1001,0.607
1002,0.437
1003,0.352
1004,0.483
1005,0.484
1006,0.558
1007,0.552
1008,0.495
1009,0.365
1010,0.353
1011,0.314
1012,0.305
1013,0.369
1014,0.343
1015,0.276
1016,0.241
1017,0.696
1018,1.442
1019,0.644
1020,0.715
1021,0.821
1022,0.893
1023,0.929
1024,0.795
1025,0.640
1026,0.459
1027,0.419
1028,0.449
1029,0.479
1030,0.422
1031,0.385
1032,0.411
1033,0.376
1034,0.285
1035,0.277
1036,0.353
1037,0.332
1038,0.280
1039,0.276
1040,0.344
1041,0.673
1042,1.182
1043,0.834
1044,0.830
1045,0.713
1046,0.799
1047,0.866
1048,0.852
1049,0.595
1050,0.379
1051,0.341
1052,0.384
1053,0.390
1054,0.384
1055,0.453
1056,0.606
1057,0.395
1058,0.304
1059,0.291
1060,0.374
1061,0.341
1062,0.309
1063,0.262
1064,0.318
1065,0.454
1066,0.881
1067,1.265
1068,0.994
1069,1.018
1070,0.856
1071,0.571
1072,0.511
1073,0.570
1074,0.469
1075,0.508
1076,0.561
1077,0.475
1078,0.569
1079,0.606
1080,0.521
1081,0.298
1082,0.347
1083,0.319
1084,0.281
1085,0.312
1086,0.327
1087,0.299
1088,0.259
1089,0.612
1090,0.544
1091,0.707
1092,1.242
1093,0.860
1094,0.733
1095,0.391
1096,3.359
1097,1.276
1098,0.839
1099,2.451
1100,0.658
1101,2.333
1102,2.339
1103,0.472
1104,1.451
1105,0.425
1106,0.329
1107,0.327
1108,0.320
1109,0.253
1110,0.284
1111,0.332
1112,0.314
1113,0.539
1114,0.643
1115,1.043
1116,0.744
1117,0.477
1118,0.412
1119,0.474
1120,0.487
1121,0.467
1122,0.407
1123,0.517
1124,0.972
1125,1.149
1126,1.053
1127,0.886
1128,0.883
1129,0.795
1130,0.578
1131,0.621
1132,0.610
1133,0.544
1134,0.570
1135,0.612
1136,0.584
1137,0.793
1138,1.042
1139,1.351
1140,0.542
1141,0.460
1142,0.454
1143,0.509
1144,0.506
1145,0.482
1146,0.507
1147,0.621
1148,0.671
1149,0.894
1150,1.051
1151,0.991
1152,1.004
1153,0.695
1154,0.606
1155,0.547
1156,0.624
1157,0.625
1158,0.618
1159,0.778
1160,0.746
1161,0.883
1162,0.982
1163,1.070
1164,1.003
1165,0.908
1166,0.740
1167,1.440
1168,1.402
1169,1.105
1170,0.910
1171,0.894
1172,1.016
1173,1.271
1174,1.047
1175,0.992
1176,0.829
1177,2.830
1178,0.640
1179,0.553
1180,0.590
1181,0.612
1182,0.581
1183,0.537
1184,0.610
1185,0.871
1186,1.112
1187,1.656
1188,1.204
1189,2.166
1190,1.410
1191,1.479
1192,1.334
1193,1.111
1194,0.938
1195,0.805
1196,0.693
1197,0.982
1198,0.940
1199,0.733
1200,0.584
1201,0.437
1202,0.447
1203,0.479
1204,0.467
1205,0.400
1206,0.460
1207,0.472
1208,0.441
1209,0.709
1210,1.197
1211,1.243
1212,0.997
1213,0.998
1214,1.151
1215,0.772
1216,0.944
1217,0.935
1218,0.968
1219,1.014
1220,1.106
1221,1.189
1222,0.868
1223,0.927
1224,0.785
1225,0.892
1226,0.812
1227,0.637
1228,0.500
1229,0.556
1230,0.541
1231,0.474
1232,0.542
1233,0.480
1234,0.595
1235,1.107
1236,0.770
1237,0.572
1238,0.779
1239,0.926
1240,0.838
1241,0.866
1242,0.705
1243,0.904
1244,1.189
1245,1.167
