time,demand
1006,2.519
1007,2.148
1008,2.209
1009,2.719
1010,5.778
1011,5.236
1012,4.026
1013,5.642
1014,5.308
1015,3.836
1016,3.316
1017,2.319
1018,4.456
1019,8.815
1020,8.123
1021,2.607
1022,2.573
1023,5.287
1024,2.230
1025,2.137
1026,1.999
1027,2.245
1028,2.333
1029,2.840
1030,2.966
1031,2.915
1032,3.235
1033,2.807
1034,2.179
1035,2.081
1036,2.173
1037,2.131
1038,2.138
1039,2.271
1040,2.304
1041,2.618
1042,3.099
1043,4.176
1044,2.929
1045,2.777
1046,2.739
1047,2.701
1048,2.459
1049,2.644
1050,2.399
1051,2.456
1052,2.281
1053,2.322
1054,3.137
1055,3.554
1056,3.220
1057,3.120
1058,2.885
1059,2.107
1060,1.956
1061,2.217
1062,2.207
1063,2.180
1064,2.157
1065,2.605
1066,3.333
1067,3.510
1068,3.047
1069,3.151
1070,2.609
1071,2.356
1072,2.662
1073,2.573
1074,2.493
1075,4.804
1076,2.209
1077,2.062
1078,2.882
1079,3.387
1080,3.428
1081,3.705
1082,2.994
1083,2.193
1084,2.138
1085,2.286
1086,2.254
1087,2.294
1088,2.255
1089,2.884
1090,7.102
1091,8.791
1092,4.663
1093,2.871
1094,2.688
1095,2.511
1096,2.512
1097,2.507
1098,2.812
1099,2.707
1100,2.256
1101,2.142
1102,3.206
1103,2.937
1104,2.822
1105,2.450
1106,2.137
1107,2.137
1108,2.156
1109,2.097
1110,2.114
1111,2.243
1112,2.095
1113,2.623
1114,3.150
1115,4.030
1116,4.088
1117,4.834
1118,2.711
1119,2.369
1120,2.656
1121,2.634
1122,2.471
1123,3.268
1124,2.198
1125,2.789
1126,3.073
1127,3.282
1128,3.560
1129,2.712
1130,2.280
1131,2.195
1132,2.279
1133,2.217
1134,2.226
1135,2.232
1136,2.594
1137,2.687
1138,2.953
1139,3.213
1140,3.678
1141,5.355
1142,2.630
1143,2.695
1144,2.718
1145,2.593
1146,2.552
1147,2.538
1148,2.337
1149,2.578
1150,2.495
1151,3.363
1152,3.206
1153,2.938
1154,2.318
1155,2.327
1156,2.395
1157,2.355
1158,2.405
1159,2.448
1160,2.732
1161,3.068
1162,3.331
1163,3.321
1164,2.866
1165,3.195
1166,3.009
1167,2.780
1168,2.742
1169,2.600
1170,2.777
1171,2.464
1172,2.199
1173,4.593
1174,2.360
1175,2.825
1176,2.788
1177,2.571
1178,2.154
1179,2.147
1180,2.057
1181,2.057
1182,2.077
1183,2.222
1184,2.444
1185,2.601
1186,2.798
1187,3.255
1188,2.600
1189,2.359
1190,2.276
1191,2.265
1192,2.127
1193,2.154
1194,2.102
1195,2.226
1196,2.494
1197,2.889
1198,3.704
1199,3.356
1200,2.990
1201,2.384
1202,2.276
1203,2.303
1204,2.340
1205,2.369
1206,2.372
1207,2.448
1208,2.309
1209,2.572
1210,3.232
1211,3.646
1212,3.403
1213,2.952
1214,2.688
1215,2.374
1216,4.263
1217,3.115
1218,2.515
1219,2.360
1220,4.293
1221,2.433
1222,2.477
1223,3.275
1224,2.997
1225,3.213
1226,2.277
1227,2.114
1228,2.104
1229,2.066
1230,2.177
1231,2.249
1232,2.465
1233,2.594
1234,3.429
1235,3.794
1236,2.992
1237,3.099
1238,2.907
1239,5.303
1240,3.529
1241,3.313
1242,5.785
1243,2.566
1244,2.266
1245,2.541
1246,2.708
1247,2.956
1248,2.812
1249,2.364
1250,2.253
1251,2.114
1252,2.117
1253,2.115
1254,2.211
1255,2.360
1256,2.373
1257,3.062
1258,3.747
1259,3.360
1260,2.778
1261,2.741
1262,2.729
1263,2.524
1264,2.559
1265,2.303
1266,2.601
1267,2.411
1268,2.781
1269,4.453
1270,2.661
1271,3.139
1272,2.718
1273,3.396
1274,2.374
1275,2.259
1276,2.292
1277,3.500
1278,5.691
1279,4.531
1280,4.802
1281,3.334
1282,4.246
1283,9.476
1284,7.004
1285,3.232
1286,3.109
1287,3.033
1288,3.290
1289,5.704
1290,3.177
1291,3.478
1292,2.986
1293,2.446
1294,3.278
1295,3.508
1296,3.830
1297,3.138
1298,2.519
1299,2.453
1300,2.443
1301,2.386
1302,2.373
1303,2.757
1304,2.858
1305,2.876
1306,3.069
1307,7.785
1308,9.195
1309,2.741
1310,2.626
1311,2.664
1312,2.832
1313,2.722
1314,2.681
1315,2.726
1316,2.676
1317,2.562
1318,2.702
1319,3.259
1320,3.489
1321,4.236
1322,3.125
1323,2.308
1324,2.101
1325,2.193
1326,2.159
1327,2.214
1328,2.496
1329,2.902
1330,3.177
1331,2.635
1332,2.602
1333,2.585
1334,2.483
1335,2.434
1336,2.947
1337,2.283
1338,2.332
1339,2.259
1340,2.609
1341,3.015
1342,3.211
1343,2.730
1344,2.621
1345,2.467
1346,2.314
1347,2.279
1348,2.301
1349,2.201
1350,2.253
1351,2.321
1352,2.263
1353,2.690
1354,3.229
1355,3.741
1356,3.002
1357,2.711
1358,2.649
1359,2.603
1360,2.585
1361,2.697
1362,2.558
1363,2.491
1364,2.324
1365,2.468
1366,3.100
1367,4.148
1368,3.402
1369,3.524
1370,2.559
1371,2.390
1372,2.389
1373,2.379
1374,2.439
1375,2.431
1376,2.844
1377,2.935
1378,3.351
1379,3.423
1380,10.848
1381,3.589
1382,2.392
1383,2.164
1384,4.643
1385,2.215
1386,2.349
1387,2.204
1388,2.726
1389,2.714
1390,3.467
1391,4.198
1392,3.607
1393,3.668
1394,3.151
1395,2.421
1396,2.376
1397,2.451
1398,2.338
1399,2.528
1400,2.437
1401,3.758
1402,8.580
1403,6.480
1404,3.060
1405,3.026
1406,2.892
1407,3.251
1408,3.032
1409,3.035
1410,2.581
1411,2.684
1412,2.400
1413,2.282
1414,2.956
1415,3.687
1416,3.235
1417,3.255
1418,3.025
1419,2.258
1420,2.318
1421,2.305
1422,2.349
1423,2.330
1424,2.415
1425,3.205
1426,3.829
1427,3.194
1428,2.721
1429,2.724
1430,2.473
1431,2.699
1432,2.734
1433,2.380
1434,2.111
1435,2.283
1436,2.241
1437,2.186
1438,2.196
1439,2.549
1440,2.307
1441,2.352
1442,2.261
1443,2.208
1444,2.226
1445,2.226
1446,2.340
1447,2.359
1448,7.130
1449,2.980
1450,3.674
1451,3.740
1452,2.983
1453,3.200
1454,3.735
1455,4.501
1456,5.134
1457,3.447
1458,3.059
1459,5.208
1460,3.062
1461,3.513
1462,3.454
1463,3.037
1464,3.412
1465,2.398
1466,2.323
1467,2.294
1468,2.268
1469,2.314
1470,2.418
1471,2.567
1472,3.338
1473,3.696
1474,3.589
1475,3.899
1476,3.222
1477,3.139
1478,3.021
1479,3.051
1480,2.944
1481,2.938
1482,2.879
1483,2.732
1484,2.550
1485,2.368
1486,2.713
1487,2.694
1488,3.003
1489,2.851
1490,2.567
1491,2.569
1492,2.538
1493,2.710
1494,2.826
1495,2.836
1496,3.449
1497,3.248
1498,2.879
1499,2.654
1500,2.653
1501,3.031
1502,2.991
1503,3.108
1504,3.140
1505,6.147
1506,2.854
1507,2.575
1508,2.505
1509,2.224
1510,2.654
1511,3.883
1512,3.391
1513,2.629
1514,2.550
1515,2.369
1516,2.525
1517,2.537
1518,5.608
1519,6.124
1520,4.661
1521,3.312
1522,3.542
1523,3.929
1524,3.150
1525,3.367
1526,2.802
1527,2.890
1528,5.214
1529,3.138
1530,2.744
1531,2.612
1532,2.162
1533,5.712
1534,2.596
1535,3.366
1536,3.521
1537,3.264
1538,3.159
1539,2.445
1540,2.375
1541,2.394
1542,2.424
1543,2.403
1544,2.887
1545,3.119
1546,3.341
1547,3.716
1548,3.037
1549,2.792
1550,3.384
1551,3.391
1552,3.715
1553,3.285
1554,2.729
1555,2.516
1556,4.388
1557,2.481
1558,3.375
1559,3.908
1560,3.043
1561,3.396
1562,2.361
1563,2.238
1564,2.267
1565,2.220
1566,2.336
1567,2.387
1568,2.502
1569,2.433
1570,4.072
1571,9.275
1572,5.424
1573,3.260
1574,3.138
1575,2.941
1576,2.949
1577,2.454
1578,2.836
1579,2.706
1580,2.423
1581,3.654
1582,4.728
1583,2.945
1584,2.436
1585,3.135
1586,2.313
1587,2.322
1588,2.168
1589,2.301
1590,2.204
1591,2.211
1592,2.781
1593,3.401
1594,3.027
1595,2.739
1596,2.802
1597,2.522
1598,2.505
1599,2.431
1600,2.519
1601,2.771
1602,2.935
1603,2.371
1604,2.630
1605,2.718
1606,4.158
1607,3.348
1608,2.921
1609,2.309
1610,2.126
1611,2.227
1612,2.179
1613,2.252
1614,2.240
1615,2.319
1616,2.838
1617,3.122
1618,3.837
1619,3.044
1620,2.855
1621,2.777
1622,2.616
1623,2.779
1624,4.889
1625,3.803
1626,2.996
1627,2.973
1628,3.176
1629,3.746
1630,3.025
1631,3.345
1632,2.535
1633,2.297
1634,2.204
1635,2.233
1636,2.225
1637,2.219
1638,2.223
1639,2.328
1640,2.860
1641,3.480
1642,4.126
1643,3.333
1644,3.100
1645,2.905
1646,3.051
1647,2.953
1648,2.706
1649,2.509
1650,2.606
1651,2.517
1652,2.490
1653,2.408
1654,2.937
1655,3.291
1656,2.928
1657,2.389
1658,2.280
1659,2.184
1660,2.274
1661,2.199
1662,2.229
1663,2.233
1664,2.767
1665,3.167
1666,3.146
1667,2.808
1668,2.899
1669,2.880
1670,2.779
1671,2.445
1672,2.384
1673,2.328
1674,2.181
1675,2.271
1676,2.286
1677,2.370
1678,3.763
1679,3.532
1680,2.101
1681,2.097
1682,2.120
1683,2.064
1684,2.092
1685,2.179
1686,2.210
1687,2.226
1688,2.463
1689,2.827
1690,3.424
1691,4.539
1692,2.222
1693,2.485
1694,2.625
1695,2.695
1696,2.369
1697,2.620
1698,2.532
1699,2.344
1700,2.513
1701,2.226
1702,2.239
1703,2.319
1704,2.168
1705,2.328
1706,2.197
1707,2.134
1708,2.139
1709,2.228
1710,2.237
1711,2.258
1712,2.419
1713,2.752
1714,3.519
1715,3.063
1716,4.576
1717,2.420
1718,2.427
1719,2.666
1720,2.384
1721,2.425
1722,2.281
1723,1.910
1724,2.195
1725,2.238
1726,2.099
1727,2.179
1728,2.193
1729,2.295
1730,2.175
1731,2.211
1732,2.024
1733,2.095
1734,2.155
1735,2.251
1736,2.794
1737,3.384
1738,2.832
1739,2.502
1740,2.323
1741,2.482
1742,2.627
1743,2.831
1744,2.728
1745,3.586
1746,2.982
1747,2.866
1748,3.132
1749,2.522
1750,4.144
1751,3.499
1752,3.102
1753,2.488
1754,2.391
1755,2.168
1756,2.303
1757,2.246
1758,2.404
1759,2.346
1760,2.855
1761,3.103
1762,3.299
1763,3.117
1764,3.007
1765,5.308
1766,2.487
1767,2.589
1768,2.910
1769,2.853
1770,5.062
1771,2.503
1772,2.528
1773,2.902
1774,3.045
1775,2.746
1776,2.599
1777,2.549
1778,2.306
1779,2.204
1780,2.246
1781,2.225
1782,2.199
1783,2.697
1784,2.939
1785,2.921
1786,4.624
1787,4.498
1788,2.334
1789,2.893
1790,2.756
1791,2.801
1792,3.435
1793,3.039
1794,2.819
1795,2.913
1796,3.458
1797,3.095
1798,2.836
1799,3.141
1800,2.841
1801,2.553
1802,2.410
1803,2.327
1804,2.377
1805,2.376
1806,2.370
1807,2.414
1808,3.293
1809,3.070
1810,3.668
1811,2.976
1812,3.335
1813,3.230
1814,3.267
1815,2.777
1816,5.489
1817,2.989
1818,2.795
1819,2.523
1820,2.486
1821,2.574
1822,3.031
1823,3.679
1824,3.192
1825,2.600
1826,2.435
1827,2.291
1828,2.435
1829,2.384
1830,2.446
1831,2.416
1832,3.109
1833,2.649
1834,2.321
1835,2.188
1836,2.386
1837,2.615
1838,2.645
1839,2.473
1840,2.549
1841,2.639
1842,2.562
1843,2.309
1844,2.474
1845,2.619
1846,3.721
1847,3.183
1848,2.413
1849,2.303
1850,2.121
1851,2.134
1852,2.178
1853,2.177
1854,2.156
1855,2.274
1856,2.968
1857,3.235
1858,3.611
1859,4.985
1860,4.046
1861,2.872
1862,2.485
1863,2.380
1864,2.371
1865,2.334
1866,2.537
1867,2.035
1868,2.324
1869,2.885
1870,4.010
1871,3.601
1872,3.560
1873,3.121
1874,2.336
1875,2.311
1876,2.240
1877,2.241
1878,2.295
1879,2.402
1880,3.244
1881,3.534
1882,3.269
1883,2.939
1884,3.679
1885,2.747
1886,5.277
1887,2.866
1888,2.928
1889,2.560
1890,2.465
1891,2.507
1892,2.718
1893,3.285
1894,4.303
1895,3.406
1896,3.618
1897,2.956
1898,2.361
1899,2.281
1900,2.190
1901,2.220
1902,2.158
1903,2.229
1904,2.918
1905,3.300
1906,3.004
1907,2.769
1908,3.497
1909,2.975
1910,2.777
1911,2.924
1912,3.139
1913,2.984
1914,3.051
1915,6.024
1916,2.767
1917,2.832
1918,2.938
1919,3.150
1920,3.091
1921,2.528
1922,2.416
1923,2.437
1924,2.337
1925,2.386
1926,2.271
1927,2.328
1928,2.941
1929,3.310
1930,2.824
1931,3.109
1932,2.941
1933,2.433
1934,2.411
1935,2.388
1936,3.204
1937,2.945
1938,2.665
1939,2.411
1940,2.564
1941,2.648
1942,2.933
1943,2.758
1944,2.694
1945,2.527
1946,2.290
1947,2.321
1948,2.328
1949,2.470
1950,2.410
1951,2.473
1952,2.423
1953,2.910
1954,3.174
1955,3.369
1956,6.013
1957,3.339
1958,2.527
1959,2.588
1960,2.783
1961,3.166
1962,2.948
1963,2.800
1964,4.015
1965,3.226
1966,3.337
1967,3.948
1968,3.222
1969,2.643
1970,2.618
1971,2.484
1972,2.584
1973,2.580
1974,2.591
1975,2.651
1976,3.125
1977,3.807
1978,2.983
1979,7.228
1980,5.441
1981,3.181
1982,3.109
1983,3.249
1984,2.847
1985,3.052
1986,2.985
1987,5.572
1988,3.180
1989,2.811
1990,3.554
1991,3.449
1992,2.668
1993,2.585
1994,2.526
1995,2.445
1996,2.474
1997,2.500
1998,2.516
1999,2.582
2000,3.228
2001,3.329
2002,3.110
2003,3.014
2004,3.062
2005,2.748
2006,2.690
2007,2.732
2008,2.941
2009,2.912
2010,2.870
2011,3.620
2012,3.812
2013,3.095
2014,3.671
2015,3.813
2016,3.316
2017,3.704
2018,2.554
2019,2.495
2020,2.569
2021,2.529
2022,2.581
2023,2.598
2024,3.308
2025,3.591
2026,3.060
2027,2.353
2028,0.678
2029,0.008
2030,1.135
2031,0.003
2032,0.567
2033,2.856
2034,2.594
2035,4.222
2036,4.464
2037,5.139
2038,5.630
2039,4.928
2040,3.140
2041,2.374
2042,2.198
2043,2.155
2044,2.144
2045,2.097
2046,1.975
2047,2.167
2048,2.884
2049,3.326
2050,2.842
2051,3.004
2052,2.384
2053,2.716
2054,2.672
2055,2.911
2056,2.457
2057,2.821
2058,2.501
2059,2.646
2060,2.442
2061,3.736
2062,6.406
2063,4.294
2064,3.976
2065,2.907
2066,2.792
2067,2.274
2068,2.280
2069,2.339
2070,2.378
2071,2.438
2072,2.922
2073,3.556
2074,3.796
2075,2.884
2076,2.672
2077,3.068
2078,2.808
2079,2.786
2080,2.773
2081,2.929
2082,2.420
2083,2.118
2084,2.196
2085,2.356
2086,3.665
2087,3.099
2088,2.626
2089,2.262
2090,2.167
2091,2.055
2092,2.105
2093,2.152
2094,2.152
2095,2.158
2096,2.747
2097,3.103
2098,2.637
2099,2.984
2100,2.754
2101,2.667
2102,2.847
2103,2.472
2104,2.664
2105,2.251
2106,2.450
2107,2.301
2108,2.107
2109,2.447
2110,2.518
2111,2.296
2112,2.587
2113,2.672
2114,2.531
2115,2.369
2116,2.544
2117,2.536
2118,2.378
2119,2.413
2120,3.273
2121,3.390
2122,4.261
2123,5.804
2124,2.634
2125,2.889
2126,2.997
2127,3.573
2128,3.269
2129,3.377
2130,2.887
2131,2.543
2132,2.684
2133,2.989
2134,3.815
2135,3.482
2136,2.919
2137,3.059
2138,2.481
2139,2.509
2140,2.521
2141,2.515
